day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;376600;BANANAS;4841;24;;;;;4848;24;;;;;4844.5;-64.703125
1;376700;PEARLS;9995;27;;;;;9998;1;10002;6;10005;27;9996.5;5920.0
1;376700;BANANAS;4841;27;;;;;4845;6;4847;27;;;4843.0;-83.3359375
1;376800;PEARLS;9996;2;9995;22;;;10000;4;10004;2;10005;22;9998.0;5934.0
1;376800;BANANAS;4841;24;;;;;4847;24;;;;;4844.0;-82.328125
1;376900;PEARLS;9998;1;9995;25;;;10005;25;;;;;10001.5;5934.0
1;376900;BANANAS;4841;25;;;;;4848;25;;;;;4844.5;-71.0
1;377000;PEARLS;9996;2;9995;23;;;9998;3;10004;2;10005;23;9997.0;5934.0
1;377000;BANANAS;4841;25;;;;;4848;25;;;;;4844.5;-73.65625
1;377100;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;5940.0
1;377100;BANANAS;4841;25;;;;;4848;25;;;;;4844.5;-67.8984375
1;377200;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;5940.0
1;377200;BANANAS;4841;30;;;;;4848;30;;;;;4844.5;-70.59375
1;377300;PEARLS;9996;1;9995;23;;;9998;1;10002;7;10004;1;9997.0;5940.0
1;377300;BANANAS;4841;24;;;;;4846;7;4848;24;;;4843.5;-69.53125
1;377400;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;5942.0
1;377400;BANANAS;4841;27;;;;;4842;1;4848;27;;;4841.5;-70.0859375
1;377500;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;5942.0
1;377500;BANANAS;4841;21;;;;;4848;21;;;;;4844.5;-64.8125
1;377600;PEARLS;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;5942.0
1;377600;BANANAS;4842;23;;;;;4848;2;4849;21;;;4845.0;-60.0
1;377700;BANANAS;4842;2;4841;30;;;4848;32;;;;;4845.0;-66.2109375
1;377700;PEARLS;10002;1;9996;2;9995;30;10004;2;10005;30;;;10003.0;5944.0
1;377800;BANANAS;4842;30;;;;;4843;4;4848;30;;;4842.5;-62.328125
1;377800;PEARLS;10002;1;9996;1;9995;29;10004;1;10005;29;;;10003.0;5946.0
1;377900;BANANAS;4842;2;4841;30;;;4844;6;4848;32;;;4843.0;-65.953125
1;377900;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;5948.0
1;378000;BANANAS;4846;1;4845;5;4841;25;4848;25;;;;;4847.0;-72.1640625
1;378000;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;5960.0
1;378100;BANANAS;4841;30;;;;;4847;2;4848;28;;;4844.0;-76.2890625
1;378100;PEARLS;9996;2;9995;28;;;9998;1;10004;2;10005;28;9997.0;5960.0
1;378200;BANANAS;4840;30;;;;;4845;4;4847;30;;;4842.5;-87.8671875
1;378200;PEARLS;9995;30;;;;;10002;4;10005;30;;;9998.5;5962.0
1;378300;BANANAS;4840;25;;;;;4841;1;4847;25;;;4840.5;-91.78125
1;378300;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;5962.0
1;378400;BANANAS;4840;24;;;;;4847;24;;;;;4843.5;-96.265625
1;378400;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;5962.0
1;378500;PEARLS;9998;3;9995;22;;;10005;22;;;;;10001.5;5962.0
1;378500;BANANAS;4841;3;4840;22;;;4847;22;;;;;4844.0;-94.328125
1;378600;PEARLS;9995;27;;;;;10000;2;10005;27;;;9997.5;5962.0
1;378600;BANANAS;4840;27;;;;;4847;27;;;;;4843.5;-98.0
1;378700;BANANAS;4841;10;4840;23;;;4847;23;;;;;4844.0;-97.6953125
1;378700;PEARLS;9998;10;9995;23;;;10005;23;;;;;10001.5;5962.0
1;378800;BANANAS;4840;22;;;;;4846;1;4847;21;;;4843.0;-98.921875
1;378800;PEARLS;10002;1;9996;1;9995;21;10004;1;10005;21;;;10003.0;5962.0
1;378900;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;5964.0
1;378900;BANANAS;4840;2;4839;30;;;4846;32;;;;;4843.0;-104.28125
1;379000;PEARLS;10002;1;9998;10;9996;1;10004;1;10005;27;;;10003.0;5964.0
1;379000;BANANAS;4840;9;4839;28;;;4841;2;4846;28;;;4840.5;-109.921875
1;379100;BANANAS;4839;24;;;;;4846;24;;;;;4842.5;-114.09375
1;379100;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;5966.0
1;379200;BANANAS;4838;23;;;;;4845;23;;;;;4841.5;-130.2421875
1;379200;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;5966.0
1;379300;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;5966.0
1;379300;BANANAS;4839;23;;;;;4845;23;;;;;4842.0;-123.78125
1;379400;PEARLS;9996;2;9995;20;;;10002;6;10004;2;10005;20;9999.0;5966.0
1;379400;BANANAS;4839;22;;;;;4841;3;4843;7;4845;22;4840.0;-123.421875
1;379500;BANANAS;4839;30;;;;;4845;2;4846;28;;;4842.0;-116.84375
1;379500;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;5966.0
1;379600;BANANAS;4839;30;;;;;4842;5;4845;1;4846;29;4840.5;-115.640625
1;379600;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;5966.0
1;379700;PEARLS;10002;1;9995;25;;;10005;25;;;;;10003.5;5966.0
1;379700;BANANAS;4839;25;;;;;4846;25;;;;;4842.5;-109.2265625
1;379800;PEARLS;9995;28;;;;;10002;5;10005;28;;;9998.5;5968.0
1;379800;BANANAS;4839;28;;;;;4844;5;4846;28;;;4841.5;-104.1953125
1;379900;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;5974.0
1;379900;BANANAS;4839;23;;;;;4845;23;;;;;4842.0;-123.2890625
1;380000;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;5974.0
1;380000;BANANAS;4839;2;4838;22;;;4845;24;;;;;4842.0;-126.71875
1;380100;PEARLS;9996;2;9995;22;;;9998;2;10004;2;10005;22;9997.0;5974.0
1;380100;BANANAS;4839;24;;;;;4845;2;4846;22;;;4842.0;-117.515625
1;380200;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;5978.0
1;380200;BANANAS;4844;1;4839;23;;;4845;1;4846;22;;;4844.5;-119.375
1;380300;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;5978.0
1;380300;BANANAS;4839;23;;;;;4846;23;;;;;4842.5;-109.421875
1;380400;PEARLS;9996;1;9995;26;;;10002;8;10004;1;10005;26;9999.0;5978.0
1;380400;BANANAS;4840;27;;;;;4844;8;4846;27;;;4842.0;-102.375
1;380500;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;5978.0
1;380500;BANANAS;4839;24;;;;;4846;24;;;;;4842.5;-112.203125
1;380600;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;5978.0
1;380600;BANANAS;4839;24;;;;;4845;1;4846;23;;;4842.0;-118.1640625
1;380700;BANANAS;4839;27;;;;;4846;27;;;;;4842.5;-119.9765625
1;380700;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;5978.0
1;380800;BANANAS;4839;2;4838;30;;;4845;32;;;;;4842.0;-128.3671875
1;380800;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;5978.0
1;380900;BANANAS;4839;9;4838;24;;;4845;24;;;;;4842.0;-131.046875
1;380900;PEARLS;9998;9;9996;1;9995;23;10000;2;10004;1;10005;23;9999.0;5978.0
1;381000;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;5978.0
1;381000;BANANAS;4838;23;;;;;4845;23;;;;;4841.5;-130.3125
1;381100;PEARLS;9998;7;9996;2;9995;27;10004;2;10005;27;;;10001.0;5978.0
1;381100;BANANAS;4839;6;4838;29;;;4845;29;;;;;4842.0;-129.65625
1;381200;PEARLS;9998;8;9995;28;;;10005;28;;;;;10001.5;5978.0
1;381200;BANANAS;4839;8;4838;28;;;4845;28;;;;;4842.0;-128.359375
1;381300;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;5978.0
1;381300;BANANAS;4838;21;;;;;4845;21;;;;;4841.5;-129.5
1;381400;PEARLS;9995;23;;;;;10002;5;10005;23;;;9998.5;5978.0
1;381400;BANANAS;4838;23;;;;;4839;1;4843;5;4845;23;4838.5;-130.4375
1;381500;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;5978.0
1;381500;BANANAS;4840;2;4839;24;;;4846;26;;;;;4843.0;-105.9140625
1;381600;PEARLS;10002;1;9996;2;9995;20;10004;2;10005;20;;;10003.0;5978.0
1;381600;BANANAS;4840;22;;;;;4846;22;;;;;4843.0;-100.375
1;381700;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;5980.0
1;381700;BANANAS;4840;1;4839;27;;;4846;28;;;;;4843.0;-105.171875
1;381800;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;5980.0
1;381800;BANANAS;4840;25;;;;;4846;25;;;;;4843.0;-100.2109375
1;381900;PEARLS;9995;29;;;;;10000;5;10002;4;10005;29;9997.5;5980.0
1;381900;BANANAS;4839;29;;;;;4844;4;4846;29;;;4841.5;-109.1796875
1;382000;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;5980.0
1;382000;BANANAS;4839;28;;;;;4845;28;;;;;4842.0;-122.671875
1;382100;PEARLS;9996;1;9995;25;;;9998;2;10004;1;10005;25;9997.0;5980.0
1;382100;BANANAS;4838;26;;;;;4845;26;;;;;4841.5;-133.7265625
1;382200;BANANAS;4839;3;4838;20;;;4841;2;4845;20;;;4840.0;-129.0
1;382200;PEARLS;9998;3;9995;20;;;10005;20;;;;;10001.5;5984.0
1;382300;BANANAS;4839;28;;;;;4844;8;4846;28;;;4841.5;-119.203125
1;382300;PEARLS;9995;28;;;;;10002;8;10005;28;;;9998.5;5984.0
1;382400;BANANAS;4838;24;;;;;4845;24;;;;;4841.5;-135.3671875
1;382400;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;5984.0
1;382500;BANANAS;4839;3;4838;30;;;4845;31;;;;;4842.0;-127.2421875
1;382500;PEARLS;9998;2;9996;1;9995;30;10004;1;10005;30;;;10001.0;5984.0
1;382600;BANANAS;4838;25;;;;;4844;1;4845;24;;;4841.0;-136.4140625
1;382600;PEARLS;10002;1;9996;1;9995;24;10004;1;10005;24;;;10003.0;5984.0
1;382700;BANANAS;4844;1;4839;24;;;4845;24;;;;;4844.5;-121.2109375
1;382700;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;5986.0
1;382800;BANANAS;4842;3;4839;28;;;4846;28;;;;;4844.0;-115.265625
1;382800;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;5986.0
1;382900;BANANAS;4839;27;;;;;4844;2;4846;27;;;4841.5;-113.4375
1;382900;PEARLS;9996;1;9995;26;;;10002;3;10004;1;10005;26;9999.0;5986.0
1;383000;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;5986.0
1;383000;BANANAS;4839;27;;;;;4846;27;;;;;4842.5;-112.65625
1;383100;BANANAS;4839;31;;;;;4846;31;;;;;4842.5;-111.828125
1;383100;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;5986.0
1;383200;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;5986.0
1;383200;BANANAS;4839;25;;;;;4845;1;4846;24;;;4842.0;-115.515625
1;383300;BANANAS;4839;26;;;;;4844;2;4845;1;4846;25;4841.5;-117.4609375
1;383300;PEARLS;9996;1;9995;25;;;10000;3;10002;2;10004;1;9998.0;5992.0
1;383400;PEARLS;9998;2;9996;2;9995;26;10004;2;10005;26;;;10001.0;5995.0
1;383400;BANANAS;4840;2;4839;28;;;4845;2;4846;26;;;4842.5;-115.8125
1;383500;BANANAS;4839;31;;;;;4846;31;;;;;4842.5;-115.2421875
1;383500;PEARLS;10002;1;9996;2;9995;29;10004;2;10005;29;;;10003.0;5995.0
1;383600;PEARLS;9998;1;9995;29;;;10005;29;;;;;10001.5;6024.0
1;383600;BANANAS;4840;2;4839;29;;;4846;29;;;;;4843.0;-118.6328125
1;383700;BANANAS;4838;27;;;;;4839;1;4845;27;;;4838.5;-128.0234375
1;383700;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;6024.0
1;383800;PEARLS;9995;21;;;;;10002;3;10005;21;;;9998.5;6024.0
1;383800;BANANAS;4838;21;;;;;4843;3;4845;21;;;4840.5;-124.421875
1;383900;BANANAS;4838;24;;;;;4840;4;4845;24;;;4839.0;-132.71875
1;383900;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;6024.0
1;384000;PEARLS;9996;2;9995;21;;;9998;1;10000;5;10004;2;9997.0;6024.0
1;384000;BANANAS;4843;1;4838;23;;;4845;23;;;;;4844.0;-131.78125
1;384100;BANANAS;4838;26;;;;;4845;26;;;;;4841.5;-133.2890625
1;384100;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;6026.0
1;384200;PEARLS;9996;1;9995;24;;;9998;1;10004;1;10005;24;9997.0;6026.0
1;384200;BANANAS;4841;4;4838;25;;;4845;25;;;;;4843.0;-130.25
1;384300;BANANAS;4843;1;4838;23;;;4845;23;;;;;4844.0;-130.5
1;384300;PEARLS;9996;1;9995;22;;;10000;5;10004;1;10005;22;9998.0;6028.0
1;384400;PEARLS;10000;2;9996;1;9995;27;10002;2;10004;1;10005;27;10001.0;6028.0
1;384400;BANANAS;4838;28;;;;;4843;3;4844;1;4845;27;4840.5;-136.7265625
1;384500;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;6028.0
1;384500;BANANAS;4838;23;;;;;4845;23;;;;;4841.5;-129.7734375
1;384600;PEARLS;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;6028.0
1;384600;BANANAS;4838;21;;;;;4844;1;4845;20;;;4841.0;-137.03125
1;384700;PEARLS;10002;5;9996;2;9995;22;10004;2;10005;22;;;10003.0;6030.0
1;384700;BANANAS;4838;2;4837;22;;;4844;24;;;;;4841.0;-144.1875
1;384800;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;6040.0
1;384800;BANANAS;4842;1;4837;24;;;4843;2;4844;22;;;4842.5;-156.5
1;384900;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;6040.0
1;384900;BANANAS;4837;23;;;;;4843;2;4844;21;;;4840.0;-157.8125
1;385000;PEARLS;9996;2;9995;27;;;9998;12;10002;4;10004;2;9997.0;6040.0
1;385000;BANANAS;4837;2;4836;27;;;4841;4;4843;29;;;4839.0;-163.9453125
1;385100;BANANAS;4842;1;4840;4;4837;23;4843;1;4844;22;;;4842.5;-158.9375
1;385100;PEARLS;10000;3;9996;1;9995;22;10004;1;10005;22;;;10002.0;6064.0
1;385200;BANANAS;4837;22;;;;;4843;22;;;;;4840.0;-160.453125
1;385200;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;6064.0
1;385300;BANANAS;4837;30;;;;;4844;30;;;;;4840.5;-157.578125
1;385300;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;6064.0
1;385400;BANANAS;4837;25;;;;;4844;25;;;;;4840.5;-153.859375
1;385400;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;6064.0
1;385500;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;6064.0
1;385500;BANANAS;4837;29;;;;;4840;2;4844;29;;;4838.5;-149.2265625
1;385600;PEARLS;9998;5;9996;1;9995;30;10004;1;10005;30;;;10001.0;6064.0
1;385600;BANANAS;4838;8;4837;30;;;4844;31;;;;;4841.0;-145.6328125
1;385700;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;6064.0
1;385700;BANANAS;4838;24;;;;;4844;24;;;;;4841.0;-143.390625
1;385800;PEARLS;10002;1;9996;1;9995;22;10004;1;10005;22;;;10003.0;6064.0
1;385800;BANANAS;4838;23;;;;;4844;23;;;;;4841.0;-140.46875
1;385900;PEARLS;9998;10;9996;1;9995;24;10004;1;10005;24;;;10001.0;6066.0
1;385900;BANANAS;4839;10;4838;25;;;4844;25;;;;;4841.5;-141.859375
1;386000;PEARLS;9996;1;9995;30;;;9998;4;10004;1;10005;30;9997.0;6066.0
1;386000;BANANAS;4837;30;;;;;4844;31;;;;;4840.5;-146.0703125
1;386100;PEARLS;10002;1;9996;1;9995;21;10004;1;10005;21;;;10003.0;6074.0
1;386100;BANANAS;4837;22;;;;;4843;22;;;;;4840.0;-163.265625
1;386200;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;6112.0
1;386200;BANANAS;4837;21;;;;;4843;21;;;;;4840.0;-160.109375
1;386300;PEARLS;10002;11;9998;9;9995;21;10005;21;;;;;10003.5;6112.0
1;386300;BANANAS;4838;9;4837;21;;;4844;21;;;;;4841.0;-152.0703125
1;386400;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;6134.0
1;386400;BANANAS;4837;28;;;;;4844;28;;;;;4840.5;-149.90625
1;386500;PEARLS;9996;1;9995;24;;;9998;10;10002;8;10004;1;9997.0;6134.0
1;386500;BANANAS;4837;25;;;;;4842;8;4843;1;4844;24;4839.5;-158.1328125
1;386600;BANANAS;4838;9;4837;27;;;4844;27;;;;;4841.0;-154.546875
1;386600;PEARLS;10002;3;9998;9;9996;1;10004;1;10005;26;;;10003.0;6154.0
1;386700;BANANAS;4837;10;4836;25;;;4843;25;;;;;4840.0;-169.578125
1;386700;PEARLS;9998;10;9996;2;9995;23;10004;2;10005;23;;;10001.0;6160.0
1;386800;BANANAS;4837;5;4836;24;;;4843;24;;;;;4840.0;-174.4921875
1;386800;PEARLS;9998;5;9995;24;;;10005;24;;;;;10001.5;6160.0
1;386900;BANANAS;4837;25;;;;;4842;9;4844;25;;;4839.5;-155.5234375
1;386900;PEARLS;9995;25;;;;;9998;1;10002;9;10005;25;9996.5;6160.0
1;387000;BANANAS;4837;27;;;;;4838;8;4844;27;;;4837.5;-149.03125
1;387000;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;6162.0
1;387100;BANANAS;4837;21;;;;;4842;5;4844;22;;;4839.5;-148.0234375
1;387100;PEARLS;9996;1;9995;21;;;10002;5;10004;1;10005;21;9999.0;6162.0
1;387200;BANANAS;4838;1;4837;22;;;4844;23;;;;;4841.0;-146.28125
1;387200;PEARLS;10002;1;9996;1;9995;22;10004;1;10005;22;;;10003.0;6162.0
1;387300;BANANAS;4837;23;;;;;4843;23;;;;;4840.0;-163.640625
1;387300;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;6164.0
1;387400;BANANAS;4836;29;;;;;4837;1;4843;29;;;4836.5;-170.2734375
1;387400;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;6164.0
1;387500;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;6167.0
1;387500;BANANAS;4842;1;4837;30;;;4844;30;;;;;4843.0;-157.7109375
1;387600;PEARLS;9996;1;9995;28;;;9998;4;10004;1;10005;28;9997.0;6167.0
1;387600;BANANAS;4838;4;4837;29;;;4844;29;;;;;4841.0;-154.2578125
1;387700;BANANAS;4837;22;;;;;4842;3;4844;22;;;4839.5;-150.3984375
1;387700;PEARLS;9996;1;9995;21;;;10002;3;10004;1;10005;21;9999.0;6175.0
1;387800;BANANAS;4838;29;;;;;4839;3;4842;8;4844;29;4838.5;-140.8359375
1;387800;PEARLS;9996;1;9995;28;;;10002;8;10004;1;10005;28;9999.0;6175.0
1;387900;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;6175.0
1;387900;BANANAS;4838;26;;;;;4844;2;4845;24;;;4841.0;-139.859375
1;388000;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;6175.0
1;388000;BANANAS;4838;21;;;;;4844;21;;;;;4841.0;-141.859375
1;388100;BANANAS;4838;25;;;;;4844;25;;;;;4841.0;-143.328125
1;388100;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;6175.0
1;388200;BANANAS;4838;22;;;;;4844;1;4845;21;;;4841.0;-135.953125
1;388200;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;6175.0
1;388300;PEARLS;10002;7;9996;1;9995;27;10004;1;10005;27;;;10003.0;6175.0
1;388300;BANANAS;4843;1;4838;1;4837;27;4844;28;;;;;4843.5;-144.390625
1;388400;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;6189.0
1;388400;BANANAS;4843;1;4838;28;;;4845;28;;;;;4844.0;-131.59375
1;388500;BANANAS;4839;4;4838;21;;;4845;21;;;;;4842.0;-134.203125
1;388500;PEARLS;10002;1;9998;4;9995;21;10005;21;;;;;10003.5;6195.0
1;388600;BANANAS;4839;5;4838;26;;;4845;26;;;;;4842.0;-129.765625
1;388600;PEARLS;9998;5;9996;1;9995;25;10004;1;10005;25;;;10001.0;6197.0
1;388700;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;6197.0
1;388700;BANANAS;4839;27;;;;;4846;27;;;;;4842.5;-108.2890625
1;388800;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;6197.0
1;388800;BANANAS;4839;24;;;;;4846;24;;;;;4842.5;-106.046875
1;388900;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;6197.0
1;388900;BANANAS;4839;21;;;;;4840;1;4846;21;;;4839.5;-108.359375
1;389000;PEARLS;9996;1;9995;29;;;10000;6;10004;1;10005;29;9998.0;6197.0
1;389000;BANANAS;4839;30;;;;;4845;1;4846;29;;;4842.0;-117.765625
1;389100;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;6197.0
1;389100;BANANAS;4839;24;;;;;4845;1;4846;23;;;4842.0;-115.96875
1;389200;PEARLS;9998;5;9996;2;9995;26;10004;2;10005;26;;;10001.0;6197.0
1;389200;BANANAS;4845;1;4840;8;4839;26;4846;28;;;;;4845.5;-106.7734375
1;389300;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;6197.0
1;389300;BANANAS;4840;26;;;;;4846;2;4847;24;;;4843.0;-99.875
1;389400;PEARLS;9996;1;9995;20;;;9998;3;10004;1;10005;20;9997.0;6197.0
1;389400;BANANAS;4839;21;;;;;4840;1;4846;21;;;4839.5;-111.78125
1;389500;BANANAS;4839;30;;;;;4840;1;4846;30;;;4839.5;-104.234375
1;389500;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;6203.0
1;389600;BANANAS;4840;25;;;;;4847;25;;;;;4843.5;-98.7265625
1;389600;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;6203.0
1;389700;BANANAS;4841;6;4840;22;;;4846;22;;;;;4843.5;-100.203125
1;389700;PEARLS;9998;6;9996;1;9995;21;10004;1;10005;21;;;10001.0;6203.0
1;389800;BANANAS;4839;29;;;;;4846;29;;;;;4842.5;-117.7109375
1;389800;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;6203.0
1;389900;PEARLS;10002;12;9996;1;9995;24;10004;1;10005;24;;;10003.0;6203.0
1;389900;BANANAS;4839;25;;;;;4845;1;4846;24;;;4842.0;-117.2734375
1;390000;PEARLS;9998;3;9995;28;;;10005;28;;;;;10001.5;6227.0
1;390000;BANANAS;4839;3;4838;28;;;4845;28;;;;;4842.0;-126.046875
1;390100;PEARLS;9995;29;;;;;10002;8;10005;29;;;9998.5;6227.0
1;390100;BANANAS;4839;29;;;;;4844;8;4846;29;;;4841.5;-117.3125
1;390200;PEARLS;10002;1;9996;2;9995;22;10004;2;10005;22;;;10003.0;6227.0
1;390200;BANANAS;4839;24;;;;;4845;24;;;;;4842.0;-122.7734375
1;390300;PEARLS;9996;2;9995;25;;;9998;1;10002;9;10004;2;9997.0;6229.0
1;390300;BANANAS;4839;2;4838;25;;;4843;9;4845;27;;;4841.0;-124.3046875
1;390400;PEARLS;9995;20;;;;;9998;1;10002;10;10005;20;9996.5;6231.0
1;390400;BANANAS;4839;20;;;;;4844;10;4846;20;;;4841.5;-118.65625
1;390500;PEARLS;9998;4;9995;20;;;10005;20;;;;;10001.5;6233.0
1;390500;BANANAS;4840;4;4839;20;;;4846;20;;;;;4843.0;-111.53125
1;390600;PEARLS;9996;1;9995;23;;;10002;5;10004;1;10005;23;9999.0;6233.0
1;390600;BANANAS;4839;24;;;;;4844;5;4845;1;4846;23;4841.5;-115.59375
1;390700;PEARLS;9998;2;9996;2;9995;30;10004;2;10005;30;;;10001.0;6233.0
1;390700;BANANAS;4840;2;4839;32;;;4845;2;4846;30;;;4842.5;-115.65625
1;390800;PEARLS;9998;5;9995;27;;;10005;27;;;;;10001.5;6233.0
1;390800;BANANAS;4840;4;4839;27;;;4846;27;;;;;4843.0;-114.0390625
1;390900;PEARLS;9996;2;9995;20;;;10002;5;10004;2;10005;20;9999.0;6233.0
1;390900;BANANAS;4839;22;;;;;4844;5;4845;2;4846;20;4841.5;-118.3984375
1;391000;BANANAS;4839;2;4838;26;;;4845;28;;;;;4842.0;-124.53125
1;391000;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;6233.0
1;391100;BANANAS;4843;7;4839;2;4838;25;4845;27;;;;;4844.0;-127.7734375
1;391100;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;6233.0
1;391200;BANANAS;4843;1;4839;9;4838;24;4845;24;;;;;4844.0;-130.6328125
1;391200;PEARLS;9998;9;9995;24;;;10005;24;;;;;10001.5;6233.0
1;391300;BANANAS;4838;31;;;;;4843;9;4845;31;;;4840.5;-129.90625
1;391300;PEARLS;9996;2;9995;29;;;10002;8;10004;2;10005;29;9999.0;6233.0
1;391400;BANANAS;4839;22;;;;;4845;22;;;;;4842.0;-120.6875
1;391400;PEARLS;9995;22;;;;;9998;1;10005;22;;;9996.5;6233.0
1;391500;BANANAS;4839;24;;;;;4843;8;4845;24;;;4841.0;-121.78125
1;391500;PEARLS;9996;1;9995;23;;;9998;6;10002;8;10004;1;9997.0;6235.0
1;391600;BANANAS;4839;21;;;;;4845;21;;;;;4842.0;-121.8125
1;391600;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;6247.0
1;391700;BANANAS;4844;1;4839;21;;;4845;21;;;;;4844.5;-121.9375
1;391700;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;6247.0
1;391800;PEARLS;9996;2;9995;27;;;10002;7;10004;2;10005;27;9999.0;6253.0
1;391800;BANANAS;4839;2;4838;27;;;4843;7;4845;29;;;4841.0;-128.09375
1;391900;BANANAS;4838;29;;;;;4845;29;;;;;4841.5;-133.796875
1;391900;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;6253.0
1;392000;PEARLS;10002;1;9995;24;;;10005;24;;;;;10003.5;6253.0
1;392000;BANANAS;4838;24;;;;;4845;24;;;;;4841.5;-136.3359375
1;392100;BANANAS;4840;8;4839;20;;;4846;20;;;;;4843.0;-117.921875
1;392100;PEARLS;9995;20;;;;;9998;3;10005;20;;;9996.5;6255.0
1;392200;PEARLS;9996;1;9995;29;;;10002;3;10004;1;10005;29;9999.0;6261.0
1;392200;BANANAS;4839;30;;;;;4844;3;4845;1;4846;29;4841.5;-117.0625
1;392300;BANANAS;4839;20;;;;;4846;20;;;;;4842.5;-110.7890625
1;392300;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;6261.0
1;392400;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;6261.0
1;392400;BANANAS;4839;29;;;;;4846;29;;;;;4842.5;-106.515625
