,0
14393,4914.952665231201
14394,4914.890123624361
14395,4914.055106686514
14396,4914.1742052873215
14397,4916.414664555575
14398,4914.369369722185
14399,4913.040551247285
14400,4913.8106576517675
14401,4911.202400160915
14402,4915.643605576552
14403,4916.419100295964
14404,4912.383243378852
14405,4915.98536542214
14406,4918.334227710007
14407,4915.806090633904
14408,4916.685450695503
14409,4916.525740688077
14410,4916.850130011141
14411,4916.363437311056
14412,4916.541214720187
14413,4914.390258114083
14414,4915.466562945487
14415,4915.456650387683
14416,4914.559101364491
14417,4914.285265960525
14418,4915.249478437917
14419,4917.976869014219
14420,4914.496867094211
14421,4915.657094240572
14422,4915.960400428579
14423,4915.815923662484
14424,4915.12554793097
14425,4915.323431615174
14426,4915.171820413762
14427,4914.373442637437
14428,4914.081613738947
14429,4914.10897913974
14430,4912.8361148626645
14431,4913.039383377889
14432,4911.497044367528
14433,4913.859890987494
14434,4916.190920114306
14435,4916.256520793439
14436,4914.069180743007
14437,4911.9799521564555
14438,4915.036759611195
14439,4912.903342478033
14440,4913.511773362293
14441,4912.800355157172
14442,4913.227145721223
14443,4913.223432220609
14444,4914.097153566755
14445,4914.909366199581
14446,4912.686746332067
14447,4913.820282730934
14448,4913.307103248123
14449,4915.385592258498
14450,4916.049514021063
14451,4915.211155345883
14452,4916.121902109782
14453,4916.121922071692
14454,4915.404364460007
14455,4915.69313212184
14456,4915.413043900577
14457,4913.229094522982
14458,4913.154759194221
14459,4914.504632384523
14460,4915.193675213023
14461,4914.556846372187
14462,4914.45504219748
14463,4913.605085427765
14464,4913.673899073645
14465,4914.305758903407
14466,4915.689439659326
14467,4915.029885082624
14468,4915.305099686372
14469,4917.088728027935
14470,4914.783582833402
14471,4914.714687962282
14472,4915.031122624643
14473,4914.897602468104
14474,4915.000355228002
14475,4915.757054220946
14476,4916.424979374973
14477,4915.673896347813
14478,4915.309912059011
14479,4915.200848372201
14480,4913.574150866366
14481,4915.642943109116
14482,4916.695394037664
14483,4917.762912783897
14484,4916.099810668907
14485,4918.619680649586
14486,4917.111150624267
14487,4915.812945436798
14488,4916.0382639219015
14489,4915.494643964345
14490,4917.002466189735
14491,4916.485877643943
14492,4918.795630319822
14493,4918.621510548393
14494,4916.488784520811
14495,4916.002905868323
14496,4915.545256478989
14497,4913.803697613912
14498,4915.661301885896
14499,4915.944861317282
14500,4915.565870593017
14501,4914.495106707785
14502,4914.253414859824
14503,4915.5926433046425
14504,4913.955602535288
14505,4916.113476315139
14506,4916.316287200433
14507,4917.829763374052
14508,4915.816402163317
14509,4915.524525711347
14510,4914.733779648816
14511,4913.806433629863
14512,4915.031499503806
14513,4914.274681945355
14514,4913.206217925164
14515,4912.599788556244
14516,4913.397449058136
14517,4913.589740693154
14518,4911.57902468551
14519,4913.865602368821
14520,4913.360825801065
14521,4913.302677735407
14522,4916.6502217041525
14523,4912.581553582851
14524,4912.802733002341
14525,4912.878504887318
14526,4911.810667455899
14527,4909.908879897596
14528,4913.446235592617
14529,4912.407290968041
14530,4909.724531119953
14531,4910.811077495469
14532,4910.802433512354
14533,4912.031442180161
14534,4913.438882599597
14535,4911.400358222364
14536,4911.473937931089
14537,4909.4408455588145
14538,4911.932519096686
14539,4911.517091392657
14540,4911.45833826654
14541,4909.126610811726
14542,4910.800573496961
14543,4912.33264461656
14544,4911.565857148528
14545,4910.285901315559
14546,4911.813942605884
14547,4910.364683193638
14548,4910.686074466568
14549,4914.449856328483
14550,4913.836336099529
14551,4910.027650203627
14552,4911.587823853381
14553,4912.257963685561
14554,4912.048089952132
14555,4912.795532581192
14556,4912.472513354221
14557,4913.1632784700705
14558,4913.152261313599
14559,4913.2019398572975
14560,4912.701005348483
14561,4912.469060553415
14562,4912.575106181795
14563,4912.435569935107
14564,4911.463617042083
14565,4911.743230414879
14566,4912.7466254566325
14567,4911.504922395048
14568,4912.8246443237695
14569,4912.908084562656
14570,4912.94606678085
14571,4913.633273271023
14572,4913.509440622477
14573,4913.731968478672
14574,4913.752378373855
14575,4913.3010402224545
14576,4915.39676165331
14577,4913.246581898102
14578,4912.270555429724
14579,4913.05601655345
14580,4914.8318895357
14581,4913.432480352993
14582,4913.5536874701065
14583,4912.020751484145
14584,4910.720864840369
14585,4914.367047208295
14586,4913.2867576162425
14587,4912.7569319061695
14588,4913.168821294428
14589,4913.544183627345
14590,4913.1588220683025
14591,4914.321194327741
14592,4912.381309991494
14593,4913.120766368116
14594,4911.778434695641
14595,4913.228817611742
14596,4912.962828770683
14597,4912.161437992262
14598,4912.012121106588
14599,4913.786187413374
14600,4913.239741589681
14601,4913.5906013749955
14602,4913.37023372751
14603,4910.209628560666
14604,4913.409544903823
14605,4915.081835394637
14606,4916.075199175245
14607,4914.019018360232
14608,4913.238124762979
14609,4912.89704494395
14610,4913.7729250317025
14611,4911.886191069891
14612,4914.261756067931
14613,4916.1729640718795
14614,4913.5180857737
14615,4914.26750724729
14616,4914.797068988386
14617,4914.052649755199
14618,4914.593962264217
14619,4914.5430688246715
14620,4913.967662906492
14621,4915.352092598866
14622,4916.997391264317
14623,4916.594219969414
14624,4914.232759631457
14625,4914.080894023502
14626,4912.8877095640455
14627,4910.860591397027
14628,4912.857223454738
14629,4916.373046888629
14630,4913.596109622524
14631,4913.471258069445
14632,4913.712444882093
14633,4913.275162129583
14634,4913.578814636242
14635,4914.20193240951
14636,4913.65804824335
14637,4912.860042846139
14638,4912.492679050712
14639,4911.376991326814
14640,4915.115492059041
14641,4917.273532361498
14642,4914.71683729401
14643,4915.291130370128
14644,4917.508554866326
14645,4914.700521819253
14646,4914.052345005783
14647,4913.869740152954
14648,4914.688235874011
14649,4915.315140619278
14650,4914.920686453142
14651,4914.266334926206
14652,4915.549263217838
14653,4912.940884459878
14654,4914.04342202534
14655,4914.9062969423785
14656,4914.067993327044
14657,4914.625276048645
14658,4912.914533674987
14659,4913.852993484758
14660,4915.72159211259
14661,4914.5397323118
14662,4912.159986496707
14663,4914.81172128251
14664,4915.584351444454
14665,4910.52438432065
14666,4910.279055400451
14667,4913.973723293891
14668,4913.862277531568
14669,4916.570037644652
14670,4911.985317891308
14671,4915.375226769995
14672,4914.622918007543
14673,4916.158977560599
14674,4912.575367214071
14675,4913.215409379721
14676,4912.600743076321
14677,4910.078928169014
14678,4913.154693843835
14679,4915.03158635947
14680,4912.983109841408
14681,4911.660078819732
14682,4911.452596043104
14683,4913.9527763622245
14684,4913.112983092548
14685,4911.09866582026
14686,4913.814050237139
14687,4913.3446536619385
14688,4912.004803256351
14689,4912.122531230148
14690,4912.347925544785
14691,4912.73382445648
14692,4913.3932399004125
14693,4915.605724194479
14694,4913.055811000243
14695,4912.284255762397
14696,4911.480515532883
14697,4911.935039730778
14698,4912.66860221214
14699,4913.091716132075
14700,4915.254020666569
14701,4913.409413097266
14702,4913.076326184831
14703,4916.600724915339
14704,4916.779519454125
14705,4913.860779733541
14706,4914.523701828675
14707,4917.193604625527
14708,4917.008355214603
14709,4913.649234027552
14710,4913.504591140841
14711,4912.676462742235
14712,4913.934120623243
14713,4913.9974587555735
14714,4915.12374750162
14715,4913.486575052023
14716,4913.716847397573
14717,4913.540151271406
14718,4914.685198953117
14719,4913.131818780671
14720,4913.921828290593
14721,4913.86385703797
14722,4913.926514991188
14723,4910.756647068767
14724,4912.758751171672
14725,4912.595659174032
14726,4912.726433624657
14727,4913.658988886752
14728,4912.335522904211
14729,4911.75140432986
14730,4908.29871274157
14731,4912.119724652169
14732,4912.3032362787
14733,4912.104854754868
14734,4909.789498912911
14735,4912.869009111991
14736,4913.272232270947
14737,4913.466173695718
14738,4913.074272940322
14739,4913.557857613485
14740,4913.00881093069
14741,4912.361049654122
14742,4913.339669971561
14743,4912.293928693294
14744,4912.242554303803
14745,4912.595110696293
14746,4912.179433184495
14747,4914.390880617437
14748,4916.56372761274
14749,4913.523091955999
14750,4911.7786270785455
14751,4913.43537987517
14752,4914.168393473063
14753,4914.868401880567
14754,4914.412260681039
14755,4915.645255351002
14756,4915.674971095006
14757,4915.746822863432
14758,4914.681739378517
14759,4913.91917158041
14760,4911.27093341772
14761,4913.190602446496
14762,4914.875909640837
14763,4915.446832137208
14764,4915.113107181372
14765,4914.993460285033
14766,4915.561028499416
14767,4914.404410826818
14768,4915.450389596831
14769,4917.347639354715
14770,4914.760637752512
14771,4914.8121239498005
14772,4916.744878851306
14773,4914.898389077281
14774,4913.193559309044
14775,4914.5768778695665
14776,4912.296103446426
14777,4914.408961696868
14778,4914.981436935714
14779,4916.770548102672
14780,4915.166356080614
14781,4915.049045169256
14782,4914.725804273809
14783,4914.879364884426
14784,4912.81391288431
14785,4913.933599824665
14786,4914.868556235969
14787,4915.031191868685
14788,4914.933970284823
14789,4914.866416887812
14790,4914.525822852246
14791,4912.783663163897
14792,4915.932939007641
14793,4915.825305403371
14794,4918.506045411626
14795,4916.158522276867
14796,4913.414291086543
14797,4917.021788079159
14798,4915.3674495579135
14799,4915.881962292164
14800,4915.998039758591
14801,4918.201300929774
14802,4915.981470050453
14803,4915.689282742012
14804,4915.437600684774
14805,4912.799626685864
14806,4914.556139564781
14807,4914.8826950418825
14808,4915.018358755235
14809,4915.915345884756
14810,4915.866298537883
14811,4918.574874677135
14812,4915.76523167726
14813,4917.387565306405
14814,4915.832199463859
14815,4918.733608509733
14816,4917.701288469175
14817,4916.015727779361
14818,4917.032537644981
14819,4915.930004253136
14820,4917.192539936202
14821,4916.911742402422
14822,4917.192641767625
14823,4916.4318861260135
14824,4918.856705694938
14825,4917.581716090041
14826,4917.684349327137
14827,4916.412936110753
14828,4915.305588141504
14829,4913.62005159143
14830,4915.799603833248
14831,4918.129001070421
14832,4915.681461828695
14833,4914.572257929418
14834,4912.444421989729
14835,4915.023932158978
14836,4915.183903905071
14837,4917.404306826653
14838,4913.022549045888
14839,4915.495876844445
14840,4914.637035264019
14841,4914.938475529696
14842,4915.342867519019
14843,4918.075901727904
14844,4915.493654835445
14845,4915.5407249492355
14846,4916.139550717966
14847,4914.499557574788
14848,4915.682296462772
14849,4914.572975259617
14850,4915.075691318825
14851,4915.246559184552
14852,4916.702504961874
14853,4914.991922427331
14854,4915.589582352765
14855,4915.305944576981
14856,4915.181561530031
14857,4914.289707314124
14858,4914.194028215841
14859,4914.403544181751
14860,4913.884395381937
14861,4913.756460006059
14862,4912.3704483712645
14863,4913.488103377547
14864,4913.458530260688
14865,4915.082403049989
14866,4910.00703565184
14867,4913.5268440957125
14868,4912.495672913614
14869,4912.799634367226
14870,4912.0165542691
14871,4912.560629059826
14872,4913.167911619965
14873,4913.126651716686
14874,4912.492422828818
14875,4914.641986869522
14876,4914.625854935814
14877,4910.993307481049
14878,4909.390477869324
14879,4911.948529890939
14880,4912.072900182473
14881,4912.151744792707
14882,4912.58193790547
14883,4912.505685563827
14884,4912.601020204302
14885,4915.157870852161
14886,4912.952700225038
14887,4912.244997677121
14888,4910.689095122747
14889,4911.260173260797
14890,4909.713341174843
14891,4910.543152511019
14892,4911.039980129051
14893,4911.649741003194
14894,4911.089923828905
14895,4910.838012124485
14896,4909.362132252089
14897,4910.929010945627
14898,4909.263980655443
14899,4912.314412873464
14900,4913.072786964935
14901,4912.08127871844
14902,4912.12998183316
14903,4914.714969115292
14904,4914.205624353393
14905,4913.211291321292
14906,4912.951979239326
14907,4913.765609149949
14908,4913.927476758497
14909,4914.224380609594
14910,4911.799749307567
14911,4913.558091451039
14912,4914.656390295136
14913,4914.944710979632
14914,4914.436094703291
14915,4914.638501666008
14916,4914.429779290084
14917,4916.133800234568
14918,4916.077550534314
14919,4915.072763566389
14920,4912.839814869636
14921,4914.558776648097
14922,4914.896031661371
14923,4913.91600924994
14924,4913.533223677047
14925,4912.278778770223
14926,4912.401698788481
14927,4912.631356685269
14928,4915.877730943037
14929,4912.657741610072
14930,4912.278192119785
14931,4915.147800199122
14932,4911.92066493801
14933,4912.922478562926
14934,4913.196906549953
14935,4911.160498220331
14936,4909.557857931421
14937,4911.44329317729
14938,4909.536549369507
14939,4910.035857210421
14940,4911.443223994396
14941,4911.300015570333
14942,4913.354713815187
14943,4913.5778508196445
14944,4913.092712293836
14945,4914.40722600796
14946,4911.536214942028
14947,4913.590500119184
14948,4912.9889511091305
14949,4913.131958046103
14950,4912.529255808399
14951,4912.487358703349
14952,4911.347477178882
14953,4911.062363776431
14954,4911.374739487356
14955,4911.823558459564
14956,4910.311726920862
14957,4911.861251894053
14958,4914.231267696889
14959,4910.448015090422
14960,4911.875835349389
14961,4911.292290575871
14962,4912.532170059554
14963,4911.870799621637
14964,4912.040376091487
14965,4913.092215359153
14966,4913.859159881812
14967,4912.006762277998
14968,4912.2698236328115
14969,4912.583689190213
14970,4910.068288844729
14971,4914.5716235832015
14972,4912.755985841107
14973,4912.565802892486
14974,4913.5255934417955
14975,4915.618103870608
14976,4912.142007396221
14977,4913.303491559789
14978,4912.639144931314
14979,4915.422689496277
14980,4913.623690706871
14981,4912.5446726105565
14982,4910.709791256274
14983,4913.379466228311
14984,4916.25040548226
14985,4913.8433967276815
14986,4914.989794677781
14987,4912.641342590236
14988,4912.772761137444
14989,4912.086327853419
14990,4912.6797972098575
14991,4911.979067040046
14992,4910.287903920125
14993,4911.426581336812
14994,4911.689154093067
14995,4911.5000536384805
14996,4910.9176209366
14997,4909.34321693267
14998,4911.34482221836
14999,4910.523097103754
15000,4911.037155507775
15001,4910.041115854854
15002,4913.072012760441
15003,4910.552324690834
15004,4911.64636499651
15005,4912.454873685208
15006,4910.479772955873
15007,4908.866049708276
15008,4912.240925020791
15009,4913.825088336659
15010,4911.283939910094
15011,4911.5307342509195
15012,4910.405018058435
15013,4912.266648518226
15014,4912.124082839773
15015,4912.244723313423
15016,4911.935898167535
15017,4913.963800069604
15018,4913.656913296375
15019,4915.437972889737
15020,4913.764453755119
15021,4913.813915408607
15022,4912.954052737518
15023,4911.2634170232795
15024,4913.356168129378
15025,4912.475191070888
15026,4914.012761085679
15027,4912.854433359325
15028,4916.1466469363295
15029,4914.416378588972
15030,4914.304326519365
15031,4913.799423002321
15032,4915.204064660766
15033,4913.099856616987
15034,4914.1584744091515
15035,4914.054708734872
15036,4914.104911957053
15037,4915.941229042263
15038,4916.51350243393
15039,4916.073648277397
15040,4917.312180456151
15041,4917.338646658072
15042,4914.317033577254
15043,4915.383147581581
15044,4915.43137332861
15045,4915.925474629533
15046,4917.273618901731
15047,4914.61908939133
15048,4915.972283365119
15049,4915.428553750338
15050,4915.5716123155225
15051,4915.725175008674
15052,4915.365148099789
15053,4916.00698800011
15054,4916.59882320211
15055,4916.800194140968
15056,4916.436403798962
15057,4916.774117437452
15058,4917.194086690526
15059,4917.096122205809
15060,4921.274215526131
15061,4919.130076873078
15062,4918.761129106097
15063,4918.244485048166
15064,4918.494787442407
15065,4919.1336112362305
15066,4919.290962583951
15067,4918.827791032973
15068,4919.76381142966
15069,4919.443774867939
15070,4919.71684759005
15071,4920.541945593013
15072,4919.119603854603
15073,4917.1677649476
15074,4919.949914270412
15075,4919.689350708822
15076,4919.657632253287
15077,4922.770855767626
15078,4919.527326696128
15079,4919.307213125009
15080,4919.2242850206785
15081,4917.387591126177
15082,4918.78407144539
15083,4919.988214065748
15084,4918.357618339641
15085,4919.4847944036355
15086,4919.706507651816
15087,4920.2262526191735
15088,4917.890365888953
15089,4917.878817752945
15090,4918.550687554058
15091,4918.259616773258
15092,4918.250434095529
15093,4916.50760960643
15094,4918.032642785212
15095,4917.963561816147
15096,4918.103144880629
15097,4918.314428341287
15098,4917.64350476471
15099,4918.047747250011
15100,4917.231768319119
15101,4918.772640422602
15102,4917.9593829778305
15103,4917.799485916068
15104,4918.6152532816795
15105,4921.691322698714
15106,4918.497298047237
15107,4918.524113789853
15108,4918.341006060177
15109,4918.5689819782165
15110,4919.149010296566
15111,4918.338346441546
15112,4918.431828465202
15113,4915.564628202483
15114,4918.591555498015
15115,4918.972380733841
15116,4919.968703041549
15117,4915.634728494436
15118,4918.025982554107
15119,4917.948371899482
15120,4917.567224747647
15121,4917.339904979987
15122,4917.29991373061
15123,4916.29257019307
15124,4916.4999898789565
15125,4916.564389891543
15126,4916.710970155498
15127,4916.75122424259
15128,4917.0212840202985
15129,4919.819880036045
15130,4919.309152887064
15131,4916.903519169175
15132,4916.71561034701
15133,4916.7295560541925
15134,4917.815081980912
15135,4917.654133224644
15136,4915.892860033046
15137,4914.161992705456
15138,4917.018502254979
15139,4917.64712039689
15140,4918.09917904145
15141,4917.93027662018
15142,4917.215519873034
15143,4918.800794471575
15144,4918.237314041969
15145,4915.712165492404
15146,4920.616456353162
15147,4918.183186875158
15148,4915.964229153083
15149,4918.301559254034
15150,4919.363023214233
15151,4917.9517995616925
15152,4918.263040474678
15153,4918.732858099329
15154,4919.359123791991
15155,4918.127836916949
15156,4918.277588006457
15157,4917.623548794056
15158,4917.3505817092
15159,4917.406320823884
15160,4918.136736475064
15161,4918.103637053543
15162,4918.720804223363
15163,4916.955750959962
15164,4917.828942995186
15165,4917.874700783582
15166,4918.285074035638
15167,4918.136048467749
15168,4920.174018153849
15169,4916.704555576575
15170,4920.306764016799
15171,4919.976015719532
15172,4918.409348014506
15173,4915.1710810392315
15174,4915.530658084012
15175,4918.398298164605
15176,4919.273707559837
15177,4918.101113431712
15178,4918.248050896891
15179,4918.699881394951
15180,4916.382910546684
15181,4919.811001960243
15182,4918.586541997455
15183,4918.852675487325
15184,4918.952325429843
15185,4917.669774454613
15186,4915.792395525828
15187,4918.36291534125
15188,4919.098740756609
15189,4918.232694020393
15190,4915.500352283626
15191,4918.114344508279
15192,4918.454888720591
15193,4918.764703136284
15194,4918.676838267187
15195,4918.562893135568
15196,4918.520117438571
15197,4918.845338377204
15198,4921.301565626953
15199,4919.057690149269
15200,4916.587041789342
15201,4919.608082153731
15202,4919.13814575106
15203,4918.277089967555
15204,4917.998259725409
15205,4918.298674242853
15206,4917.545699511572
15207,4919.200975911317
15208,4919.439423653586
15209,4919.393916679594
15210,4919.901952302707
15211,4919.341774562424
15212,4920.593137524363
15213,4920.918906669153
15214,4918.266460960803
15215,4918.962948340072
15216,4921.010900871051
15217,4918.264974100254
15218,4919.587594607418
15219,4919.139664674411
15220,4918.324845301304
15221,4916.842691264335
15222,4918.121969754483
15223,4918.474187210853
15224,4922.147493739661
15225,4920.1398587845315
15226,4917.7644422507765
15227,4920.245557023399
15228,4918.020732215627
15229,4917.930950175214
15230,4917.873008632654
15231,4918.692082856693
15232,4920.416031097314
15233,4918.379683916719
15234,4917.2918728051345
15235,4918.22547735664
15236,4917.749549278151
15237,4914.396488140456
15238,4914.924431150052
15239,4914.97539807155
15240,4918.406425808594
15241,4920.898802472828
15242,4918.185510736873
15243,4918.971268839361
15244,4917.969104407728
15245,4916.448393766934
15246,4919.180887107402
15247,4920.957175251138
15248,4919.355836217751
15249,4919.920393756005
15250,4918.561467730591
15251,4920.337321027943
15252,4921.021857689115
15253,4917.672057845596
15254,4920.2891405782175
15255,4922.443023194928
15256,4919.656382987637
15257,4921.118735488725
15258,4917.128356060881
15259,4916.709839487269
15260,4919.359591659262
15261,4922.613518445733
15262,4919.682344269209
15263,4920.7449284064605
15264,4920.971569163706
15265,4920.220131209313
15266,4919.810876192131
15267,4918.4645678544375
15268,4920.959484997962
15269,4918.6805296899165
15270,4920.853153936716
15271,4921.118280843832
15272,4922.015431024917
15273,4922.117858978861
15274,4923.2408767059205
15275,4921.02752092711
15276,4921.709576766174
15277,4921.662412138631
15278,4921.084713351306
15279,4922.058137258125
15280,4922.840140451713
15281,4919.359407174261
15282,4922.514904727163
15283,4925.159429954792
15284,4923.555722533569
15285,4924.656101307955
15286,4923.628046546366
15287,4922.3966953339295
15288,4920.725019063199
15289,4922.442153034414
15290,4919.477466891373
15291,4923.162470623108
15292,4921.635764764041
15293,4922.847158619771
15294,4923.170983191736
15295,4924.406690362128
15296,4922.612196958133
15297,4921.923905834304
15298,4923.09670167691
15299,4923.088267457572
15300,4924.87354209429
15301,4922.690673560799
15302,4924.911506116301
15303,4921.806597159375
15304,4921.427357517913
15305,4921.377086725873
15306,4922.330194773552
15307,4921.19332461628
15308,4922.151269796202
15309,4922.137474647101
15310,4919.001897427259
15311,4923.209090224692
15312,4922.569246475073
15313,4922.707178469608
15314,4923.315466544802
15315,4925.230285678307
15316,4919.510932690176
15317,4921.598334022623
15318,4921.925070591481
15319,4921.6023360793715
15320,4922.040679598231
15321,4923.046393103429
15322,4922.859311749168
15323,4925.29817896478
15324,4921.057528031531
15325,4922.687975667579
15326,4922.88209669065
15327,4922.077248994684
15328,4924.07319261641
15329,4923.266897659187
15330,4922.8935339482605
15331,4924.370525457768
15332,4925.973768927003
15333,4921.967282225365
15334,4922.990765328519
15335,4925.911912987314
15336,4923.244050166303
15337,4923.525404789036
15338,4923.164927721745
15339,4923.290958557973
15340,4923.914315883094
15341,4924.728251404118
15342,4924.309101298364
15343,4923.780959629955
15344,4924.130906726265
15345,4922.479654265043
15346,4921.716437356133
15347,4923.642438438457
15348,4923.326962432684
15349,4924.171721048516
15350,4927.95929496855
15351,4923.538455390296
15352,4925.075510673744
15353,4925.359600593041
15354,4923.522137267695
15355,4920.993882355122
15356,4924.560353437185
15357,4923.826937168795
15358,4920.834755774408
15359,4923.490556259394
15360,4924.733258973363
15361,4925.773179818762
15362,4926.815760073024
15363,4925.840726710864
15364,4925.432065288673
15365,4928.034734956197
15366,4925.287288893485
15367,4925.659909940973
15368,4924.150875009495
15369,4926.750603583867
15370,4924.04267372183
15371,4925.331843129286
15372,4925.092721919707
15373,4923.957160991141
15374,4924.003784079624
15375,4923.683796658641
15376,4924.042476383897
15377,4923.98007846741
15378,4926.685611865713
15379,4924.167772704102
15380,4922.889393229763
15381,4923.078372774582
15382,4923.645083509722
15383,4923.604680606046
15384,4924.583774835394
15385,4924.170931257614
15386,4922.051497763857
15387,4923.706439618203
15388,4923.566661921051
15389,4923.790666536737
15390,4922.894356808352
15391,4922.28017397176
15392,4923.83799070928
15393,4926.108294480791
15394,4923.615451932226
15395,4923.391969420968
15396,4923.882621506239
15397,4922.317458212331
15398,4921.994955305665
15399,4923.667487312428
15400,4920.255923306524
15401,4922.808972490658
15402,4923.2952259859285
15403,4921.844312312562
15404,4919.320263557404
15405,4923.769649481668
15406,4922.224288037066
15407,4922.520327427032
15408,4922.073270288142
15409,4922.455303638752
15410,4922.420194636459
15411,4921.69909395556
15412,4922.743420067035
15413,4922.188945262155
15414,4922.043644308654
15415,4921.608712260746
15416,4921.162844448942
15417,4922.151815863226
15418,4921.824651418667
15419,4922.073313778364
15420,4922.595669860832
15421,4924.777497794458
15422,4920.589086547459
15423,4920.706636644825
15424,4921.29944184963
15425,4921.453233085619
15426,4920.525789483374
15427,4921.292562619048
15428,4921.835671061163
15429,4920.260918522511
15430,4920.931151121074
15431,4920.343726932741
15432,4920.537500588542
15433,4921.179621224205
15434,4920.347131374368
15435,4920.699404354002
15436,4920.806094447143
15437,4920.658933747999
15438,4921.726432627072
15439,4920.189026311021
15440,4920.435908916186
15441,4923.007891966286
15442,4919.760898897328
15443,4920.6598716083245
15444,4919.950890928222
15445,4919.376542890644
15446,4917.288121704118
15447,4919.35798365745
15448,4916.770029340271
15449,4918.717474727719
15450,4919.107369749914
15451,4916.981866959396
15452,4921.56159892575
15453,4919.428628655864
15454,4919.919103209494
15455,4919.458282655235
15456,4919.975086863921
15457,4919.6696567459085
15458,4920.069871366562
15459,4919.006642924455
15460,4919.597763421939
15461,4920.017412647176
15462,4920.008112170482
15463,4920.073360662608
15464,4919.934289390298
15465,4920.428765859729
15466,4920.637596663494
15467,4918.759420689493
15468,4919.24210720853
15469,4919.945483390298
15470,4918.143776683366
15471,4919.283455807205
15472,4919.914968866014
15473,4920.4712115108605
15474,4920.2213501051
15475,4922.65432366435
15476,4919.652989327586
15477,4920.62904084648
15478,4919.7519773905115
15479,4919.419159311909
15480,4920.1445944443685
15481,4919.404443803284
15482,4920.937032154152
15483,4921.069143172656
15484,4921.34627165154
15485,4920.977926411582
15486,4923.809072356575
15487,4919.91174822254
15488,4919.957620497543
15489,4920.796835279241
15490,4921.332944376919
15491,4920.679642068952
15492,4921.70642694052
15493,4921.73281854374
15494,4921.94015622023
15495,4921.298423440831
15496,4921.5298244772
15497,4922.987062501749
15498,4922.438545192692
15499,4921.4703146333495
15500,4922.672436188913
15501,4922.930463372588
15502,4919.552933286933
15503,4922.886133778517
15504,4918.454591646976
15505,4920.265938495651
15506,4922.020614327513
15507,4923.436946447971
15508,4921.2720605269415
15509,4920.903543951899
15510,4920.546258225778
15511,4922.165235878005
15512,4923.883006158929
15513,4920.329847219857
15514,4921.289627771097
15515,4920.725525150894
15516,4920.273449781618
15517,4922.476586256528
15518,4919.35835811429
15519,4916.750559033392
15520,4918.828083350857
15521,4916.527254232298
15522,4916.918754903033
15523,4917.959181449889
15524,4918.096750603494
15525,4918.411364950518
15526,4920.579804965706
15527,4918.998775912639
15528,4918.837002303478
15529,4918.444138468442
15530,4915.374716631919
15531,4921.262601462104
15532,4920.256792622288
15533,4917.940057263674
15534,4917.975883718671
15535,4917.099962030525
15536,4916.154418303662
15537,4916.231437147458
15538,4918.543775788203
15539,4913.852265970789
15540,4916.502679891628
15541,4916.515606848106
15542,4916.586731875791
15543,4917.1495903625155
15544,4917.184961419474
15545,4917.78104145978
15546,4916.47466592925
15547,4916.54437717721
15548,4917.204150100852
15549,4915.9310076767615
15550,4916.111030097456
15551,4915.890985622118
15552,4916.214262850158
15553,4917.929003062709
15554,4919.116867424622
15555,4919.903491119916
15556,4917.539354670176
15557,4917.224177979892
15558,4918.233721315802
15559,4917.071246129312
15560,4917.0875529600535
15561,4915.550799634957
15562,4915.9683495808085
15563,4916.27185895741
15564,4919.902765417494
15565,4917.192057286726
15566,4916.3383089092895
15567,4916.685234984065
15568,4916.969665236889
15569,4917.0840886285305
15570,4916.86368512382
15571,4916.2507190097185
15572,4918.572685290854
15573,4916.276359868586
15574,4915.589807743223
15575,4915.661594885495
15576,4915.679528853436
15577,4915.866957790743
15578,4914.814490231495
15579,4915.988128955426
15580,4916.405860706942
15581,4916.765113172263
15582,4916.905885877933
15583,4917.33493604918
15584,4916.866632796683
15585,4915.886878511369
15586,4914.59194227628
15587,4917.443458615759
15588,4917.636225612899
15589,4918.026498586659
15590,4917.615061711409
15591,4916.804807638175
15592,4915.943773360485
15593,4915.804785066014
15594,4915.184797071297
15595,4914.536647731638
15596,4915.667388028738
15597,4915.589251993113
15598,4915.377029025795
15599,4915.020419375025
15600,4914.956672571794
15601,4913.665169258285
15602,4913.521967309052
15603,4913.872137465874
15604,4913.85881149568
15605,4913.794048893686
15606,4913.1582141248155
15607,4912.625054611817
15608,4912.916420245063
15609,4914.60569712331
15610,4916.909872449979
15611,4912.8530734241795
15612,4914.392331256096
15613,4915.192692648156
15614,4913.888483197791
15615,4911.747015359884
15616,4913.602618161664
15617,4914.092851603524
15618,4914.656699068349
15619,4913.081953189198
15620,4914.428307098404
15621,4914.311507464548
15622,4916.060658708668
15623,4914.865000685594
15624,4916.652114584266
15625,4913.722555814099
15626,4913.382267849918
15627,4912.941978166866
15628,4913.985843804631
15629,4912.88941301666
15630,4912.497202626155
15631,4911.437654088774
15632,4913.049130338676
15633,4913.134460567816
15634,4912.982357383131
15635,4912.278429444859
15636,4910.825108369082
15637,4912.493856676803
15638,4912.064028216646
15639,4911.199724807198
15640,4910.101148158065
15641,4908.841756123116
15642,4912.385817322546
15643,4910.741222328438
15644,4914.2738760755865
15645,4913.214658879017
15646,4911.006362392866
15647,4908.971163565067
15648,4910.198343523803
15649,4907.491226683396
15650,4908.765994239514
15651,4910.278216842387
15652,4910.036493838297
15653,4908.837087079165
15654,4906.4328350479955
15655,4909.504095164134
15656,4909.751470057863
